id,name,stage,galar_dex,exp_group,hatch_cycles,height,weight,color,description,hp,atk,def,spa,spd,spe,ev_hp,ev_atk,ev_def,ev_spa,ev_spd,ev_spe,ability1,ability2,ability3,type1,type2,item1_name,item1_chance,item2_name,item2_chance,item3_name,item3_chance,egg_group1,egg_group2,n_levelup_moves,n_egg_moves,n_tms,n_trs,n_evolutions
759,Stufful,1,94,MediumFast,15,0.5,6.8,Pink,"The way it protects itself by flailing its arms may be an adorable sight, but stay well away. This is flailing that can snap thick tree trunks.",70,75,50,45,50,50,0,1,0,0,0,0,Fluffy,Klutz,Cute Charm,Normal,Fighting,,,,,,,Field,,14,4,20,12,1
760,Bewear,2,95,MediumFast,15,2.1,135.0,Pink,The moves it uses to take down its prey would make a martial artist jealous. It tucks subdued prey under its arms to carry them to its nest.,120,125,80,55,60,60,0,2,0,0,0,0,Fluffy,Klutz,Unnerve,Normal,Fighting,,,,,,,Field,,16,0,25,20,0
761,Bounsweet,1,52,MediumSlow,20,0.3,3.2,Purple,"When under attack, it secretes a sweet and delicious sweat. The scent only calls more enemies to it.",42,30,38,30,38,32,1,0,0,0,0,0,Leaf Guard,Oblivious,Sweet Veil,Grass,,None,50.0,Grassy Seed,5.0,None,1.0,Grass,,10,3,17,9,1
762,Steenee,2,53,MediumSlow,20,0.7,8.2,Purple,Any Corvisquire that pecks at this Pokémon will be greeted with a smack from its sepals followed by a sharp kick.,52,40,48,40,48,62,0,0,0,0,0,2,Leaf Guard,Oblivious,Sweet Veil,Grass,,None,50.0,Grassy Seed,5.0,None,1.0,Grass,,12,0,20,10,1
763,Tsareena,3,54,MediumSlow,20,1.2,21.4,Purple,A kick from the hardened tips of this Pokémon’s legs leaves a wound in the opponent’s body and soul that will never heal.,72,120,98,50,98,72,0,3,0,0,0,0,Leaf Guard,Queenly Majesty,Sweet Veil,Grass,,Grassy Seed,50.0,None,5.0,None,1.0,Grass,,17,0,26,13,0
765,Oranguru,2,342,Slow,20,1.5,76.0,White,"It knows the forest inside and out. If it comes across a wounded Pokémon, Oranguru will gather medicinal herbs to treat it.",90,60,80,90,110,60,0,0,0,0,2,0,Inner Focus,Telepathy,Symbiosis,Normal,Psychic,,,,,,,Field,,14,4,26,22,0
766,Passimian,2,343,Slow,20,2.0,82.8,White,"Passimian live in groups of about 20, with each member performing an assigned role. Through cooperation, the group survives.",100,120,90,40,60,80,0,2,0,0,0,0,Receiver,Receiver,Defiant,Fighting,,,,,,,,Field,,14,7,30,21,0
767,Wimpod,1,232,MediumFast,20,0.5,12.0,Gray,"Wimpod gather in swarms, constantly on the lookout for danger. They scatter the moment they detect an enemy’s presence.",25,35,40,20,30,80,0,0,0,0,0,1,Wimp Out,Wimp Out,Wimp Out,Bug,Water,,,,,,,Bug,Water3,3,5,12,10,1
768,Golisopod,2,233,MediumFast,20,2.0,108.0,Gray,"They live in sunken ships or in holes in the seabed. When Golisopod and Grapploct battle, the loser becomes the winner’s meal.",75,125,140,60,90,40,0,0,2,0,0,0,Emergency Exit,Emergency Exit,Emergency Exit,Bug,Water,,,,,,,Bug,Water3,17,0,27,27,0
771,Pyukumuku,2,156,Fast,15,0.3,1.2,Black,"It’s covered in a slime that keeps its skin moist, allowing it to stay on land for days without drying up.",55,60,130,30,130,5,0,0,0,0,2,0,Innards Out,Innards Out,Unaware,Water,,,,,,,,Water1,,14,4,10,6,0
772,Type: Null,1,381,Slow,120,1.9,120.5,Gray,It was modeled after a mighty Pokémon of myth. The mask placed upon it limits its power in order to keep it under control.,95,95,95,95,95,59,2,0,0,0,0,0,Battle Armor,Battle Armor,Battle Armor,Normal,,,,,,,,Undiscovered,,13,0,21,10,1
773,Silvally,3,382,Slow,120,2.3,100.5,Gray,The final factor needed to release this Pokémon’s true power was a strong bond with a Trainer it trusts.,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Normal,,,,,,,,Undiscovered,,23,0,27,23,0
1118,Silvally 1,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Fighting,,,,,,,,Undiscovered,,23,0,27,23,0
1119,Silvally 2,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Flying,,,,,,,,Undiscovered,,23,0,27,23,0
1120,Silvally 3,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Poison,,,,,,,,Undiscovered,,23,0,27,23,0
1121,Silvally 4,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Ground,,,,,,,,Undiscovered,,23,0,27,23,0
1122,Silvally 5,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Rock,,,,,,,,Undiscovered,,23,0,27,23,0
1123,Silvally 6,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Bug,,,,,,,,Undiscovered,,23,0,27,23,0
1124,Silvally 7,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Ghost,,,,,,,,Undiscovered,,23,0,27,23,0
1125,Silvally 8,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Steel,,,,,,,,Undiscovered,,23,0,27,23,0
1126,Silvally 9,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Fire,,,,,,,,Undiscovered,,23,0,27,23,0
1127,Silvally 10,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Water,,,,,,,,Undiscovered,,23,0,27,23,0
1128,Silvally 11,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Grass,,,,,,,,Undiscovered,,23,0,27,23,0
1129,Silvally 12,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Electric,,,,,,,,Undiscovered,,23,0,27,23,0
1130,Silvally 13,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Psychic,,,,,,,,Undiscovered,,23,0,27,23,0
1131,Silvally 14,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Ice,,,,,,,,Undiscovered,,23,0,27,23,0
1132,Silvally 15,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Dragon,,,,,,,,Undiscovered,,23,0,27,23,0
1133,Silvally 16,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Dark,,,,,,,,Undiscovered,,23,0,27,23,0
1134,Silvally 17,3,382,Slow,120,2.3,100.5,Gray,,95,95,95,95,95,95,3,0,0,0,0,0,RKS System,RKS System,RKS System,Fairy,,,,,,,,Undiscovered,,23,0,27,23,0
776,Turtonator,2,347,MediumFast,20,2.0,212.0,Red,Eating sulfur in its volcanic habitat is what causes explosive compounds to develop in its shell. Its droppings are also dangerously explosive.,60,78,135,91,85,36,0,0,2,0,0,0,Shell Armor,Shell Armor,Shell Armor,Fire,Dragon,None,50.0,Charcoal,5.0,None,1.0,Monster,Dragon,15,4,22,26,0
777,Togedemaru,2,348,MediumFast,10,0.3,3.3,Gray,"When it’s in trouble, it curls up into a ball, makes its fur spikes stand on end, and then discharges electricity indiscriminately.",65,98,63,40,73,96,0,2,0,0,0,0,Iron Barbs,Lightning Rod,Sturdy,Electric,Steel,None,50.0,Electric Seed,5.0,None,1.0,Field,Fairy,14,6,23,17,0
778,Mimikyu,2,301,MediumFast,20,0.2,0.7,Yellow,There was a scientist who peeked under Mimikyu’s old rag in the name of research. The scientist died of a mysterious disease.,55,90,80,50,105,96,0,0,0,0,2,0,Disguise,Disguise,Disguise,Ghost,Fairy,None,50.0,Chesto Berry,5.0,None,1.0,Amorphous,,15,3,26,17,0
1148,Mimikyu 1,2,301,MediumFast,20,0.2,0.7,Yellow,,55,90,80,50,105,96,0,0,0,0,2,0,Disguise,Disguise,Disguise,Ghost,Fairy,,,,,,,Amorphous,,15,3,26,17,0
780,Drampa,2,346,MediumFast,20,3.0,185.0,White,"Drampa is a kind and friendly Pokémon—up until it’s angered. When that happens, it stirs up a gale and flattens everything around.",78,60,85,135,91,36,0,0,0,2,0,0,Berserk,Sap Sipper,Cloud Nine,Normal,Dragon,None,50.0,Persim Berry,5.0,None,1.0,Monster,Dragon,13,3,26,29,0
781,Dhelmise,2,360,MediumFast,25,3.9,210.0,Green,"After lowering its anchor, it waits for its prey. It catches large Wailord and drains their life-force.",70,131,100,86,90,40,0,2,0,0,0,0,Steelworker,Steelworker,Steelworker,Ghost,Grass,,,,,,,Mineral,,18,0,25,21,0
782,Jangmo-o,1,392,Slow,40,0.6,29.7,Gray,Jangmo-o strikes its scales to communicate with others of its kind. Its scales are actually fur that’s become as hard as metal.,45,55,65,45,45,45,0,0,1,0,0,0,Bulletproof,Soundproof,Overcoat,Dragon,,None,50.0,Razor Claw,5.0,None,1.0,Dragon,,13,3,18,20,1
783,Hakamo-o,2,393,Slow,40,1.2,47.0,Gray,"Before attacking its enemies, it clashes its scales together and roars. Its sharp claws shred the opposition.",55,75,90,65,70,65,0,0,2,0,0,0,Bulletproof,Soundproof,Overcoat,Dragon,Fighting,None,50.0,Razor Claw,5.0,None,1.0,Dragon,,15,0,22,21,1
784,Kommo-o,3,394,Slow,40,1.6,78.2,Gray,Certain ruins have paintings of ancient warriors wearing armor made of Kommo-o scales.,75,110,125,100,105,85,0,0,3,0,0,0,Bulletproof,Soundproof,Overcoat,Dragon,Fighting,Razor Claw,50.0,None,5.0,None,1.0,Dragon,,20,0,30,29,0
789,Cosmog,1,foreign,Slow,120,0.2,0.1,Blue,"Cosmog is very curious but not very cautious, often placing itself in danger. If things start to look dicey, it teleports away.",43,29,31,29,31,37,1,0,0,0,0,0,Unaware,Unaware,Unaware,Psychic,,,,,,,,Undiscovered,,2,0,0,0,1
790,Cosmoem,2,foreign,Slow,120,0.1,999.9,Blue,"It sucks in dust from the air at an astounding rate, frantically building up energy within its core as preparation for evolution.",43,29,131,29,131,37,0,0,1,0,1,0,Sturdy,Sturdy,Sturdy,Psychic,,,,,,,,Undiscovered,,3,0,0,1,2
791,Solgaleo,3,foreign,Slow,120,3.4,230.0,White,Solgaleo was once known as the Beast That Devours the Sun. Energy in the form of light radiates boundlessly from it.,137,137,107,113,89,97,0,3,0,0,0,0,Full Metal Body,Full Metal Body,Full Metal Body,Psychic,Steel,,,,,,,Undiscovered,,18,0,23,33,0
792,Lunala,3,foreign,Slow,120,4.0,120.0,Purple,"It steals the light from its surroundings and then becomes the full moon, showering its own light across the night sky.",137,113,89,137,107,97,0,0,0,3,0,0,Shadow Shield,Shadow Shield,Shadow Shield,Psychic,Ghost,,,,,,,Undiscovered,,18,0,28,19,0
800,Necrozma,3,foreign,Slow,120,2.4,230.0,Black,"It needs light to survive, and it goes on a rampage seeking it out. Its laser beams will cut anything to pieces.",97,107,101,127,89,79,0,1,0,2,0,0,Prism Armor,Prism Armor,Prism Armor,Psychic,,,,,,,,Undiscovered,,17,0,26,28,0
1149,Necrozma 1,3,foreign,Slow,120,3.8,460.0,Yellow,,97,157,127,113,109,77,0,3,0,0,0,0,Prism Armor,Prism Armor,Prism Armor,Psychic,Steel,,,,,,,Undiscovered,,17,0,26,28,0
1150,Necrozma 2,3,foreign,Slow,120,4.2,350.0,Blue,,97,113,109,157,127,77,0,0,0,3,0,0,Prism Armor,Prism Armor,Prism Armor,Psychic,Ghost,,,,,,,Undiscovered,,17,0,26,28,0
802,Marshadow,3,foreign,Slow,120,0.7,22.2,Gray,"This Pokémon can conceal itself in any shadow, so it went undiscovered for a long time.",90,125,80,90,90,125,0,2,0,0,0,1,Technician,Technician,Technician,Fighting,Ghost,,,,,,,Undiscovered,,19,0,30,23,0
807,Zeraora,3,foreign,Slow,120,1.5,44.5,Yellow,"Electricity sparks from the pads on its limbs. Wherever Zeraora runs, lightning flashes and thunder echoes.",88,112,75,102,80,143,0,0,0,0,0,3,Volt Absorb,Volt Absorb,Volt Absorb,Electric,,,,,,,,Undiscovered,,18,0,30,24,0
808,Meltan,3,foreign,Slow,120,0.2,8.0,Gray,"They live as a group, but when the time comes, one strong Meltan will absorb all the others and evolve.",46,65,65,55,35,34,0,1,0,0,0,0,Magnet Pull,Magnet Pull,Magnet Pull,Steel,,,,,,,,Undiscovered,,7,0,6,7,0
809,Melmetal,3,foreign,Slow,120,2.5,800.0,Gray,Centrifugal force is behind the punches of Melmetal’s heavy hex-nut arms. Melmetal is said to deliver the strongest punches of all Pokémon.,135,143,143,80,65,34,0,3,0,0,0,0,Iron Fist,Iron Fist,Iron Fist,Steel,,,,,,,,Undiscovered,,16,0,19,16,0
810,Grookey,1,1,MediumSlow,20,0.3,5.0,Green,"It attacks with rapid beats of its stick. As it strikes with amazing speed, it gets more and more pumped.",50,65,50,40,40,65,0,1,0,0,0,0,Overgrow,Overgrow,Grassy Surge,Grass,,,,,,,,Field,Grass,11,7,21,11,1
811,Thwackey,2,2,MediumSlow,20,0.7,14.0,Green,"When it’s drumming out rapid beats in battle, it gets so caught up in the rhythm that it won’t even notice that it’s already knocked out its opponent.",70,85,70,55,60,80,0,2,0,0,0,0,Overgrow,Overgrow,Grassy Surge,Grass,,,,,,,,Field,Grass,13,0,21,11,1
812,Rillaboom,3,3,MediumSlow,20,2.1,90.0,Green,The one with the best drumming techniques becomes the boss of the troop. It has a gentle disposition and values harmony among its group.,100,125,90,60,70,85,0,3,0,0,0,0,Overgrow,Overgrow,Grassy Surge,Grass,,,,,,,,Field,Grass,17,0,32,22,0
813,Scorbunny,1,4,MediumSlow,20,0.3,4.5,White,"It has special pads on the backs of its feet, and one on its nose. Once it’s raring to fight, these pads radiate tremendous heat.",50,71,40,40,40,69,0,0,0,0,0,1,Blaze,Blaze,Libero,Fire,,,,,,,,Field,HumanLike,11,4,16,18,1
814,Raboot,2,5,MediumSlow,20,0.6,9.0,Gray,"It kicks berries right off the branches of trees and then juggles them with its feet, practicing its footwork.",65,86,60,55,60,94,0,0,0,0,0,2,Blaze,Blaze,Libero,Fire,,,,,,,,Field,HumanLike,11,0,16,20,1
815,Cinderace,3,6,MediumSlow,20,1.4,33.0,White,"It’s skilled at both offense and defense, and it gets pumped up when cheered on. But if it starts showboating, it could put itself in a tough spot.",80,116,75,65,75,119,0,0,0,0,0,3,Blaze,Blaze,Libero,Fire,,,,,,,,Field,HumanLike,15,0,23,24,0
816,Sobble,1,7,MediumSlow,20,0.3,4.0,Blue,"When it gets wet, its skin changes color, and this Pokémon becomes invisible as if it were camouflaged.",50,40,40,70,40,70,0,0,0,0,1,1,Torrent,Torrent,Sniper,Water,,,,,,,,Water1,Field,11,7,17,8,1
817,Drizzile,2,8,MediumSlow,20,0.7,11.5,Blue,"Highly intelligent but also very lazy, it keeps enemies out of its territory by laying traps everywhere.",65,60,55,95,55,90,0,0,0,2,0,0,Torrent,Torrent,Sniper,Water,,,,,,,,Water1,Field,11,0,18,8,1
818,Inteleon,3,9,MediumSlow,20,1.9,45.2,Blue,Its nictitating membranes let it pick out foes’ weak points so it can precisely blast them with water that shoots from its fingertips at Mach 3.,70,85,65,125,65,120,0,0,0,0,0,3,Torrent,Torrent,Sniper,Water,,,,,,,,Water1,Field,15,0,25,19,0
819,Skwovet,1,24,MediumFast,20,0.3,2.5,Brown,"It eats berries nonstop—a habit that has made it more resilient than it looks. It’ll show up on farms, searching for yet more berries.",70,55,55,35,35,25,1,0,0,0,0,0,Cheek Pouch,Cheek Pouch,Gluttony,Normal,,None,50.0,Oran Berry,5.0,None,1.0,Field,,13,4,15,11,1
820,Greedent,2,25,MediumFast,20,0.6,6.0,Brown,"Common throughout the Galar region, this Pokémon has strong teeth and can chew through the toughest of berry shells.",120,95,95,55,75,20,2,0,0,0,0,0,Cheek Pouch,Cheek Pouch,Gluttony,Normal,,None,50.0,Sitrus Berry,5.0,None,1.0,Field,,15,0,21,17,0
821,Rookidee,1,21,MediumSlow,15,0.2,1.8,Blue,"Jumping nimbly about, this small-bodied Pokémon takes advantage of even the slightest opportunity to disorient larger opponents.",38,47,35,33,35,57,0,0,0,0,0,1,Keen Eye,Unnerve,Big Pecks,Flying,,,,,,,,Flying,,11,7,17,10,1
822,Corvisquire,2,22,MediumSlow,15,0.8,16.0,Blue,The lessons of many harsh battles have taught it how to accurately judge an opponent’s strength.,68,67,55,43,55,77,0,0,0,0,0,2,Keen Eye,Unnerve,Big Pecks,Flying,,,,,,,,Flying,,11,0,17,10,1
823,Corviknight,3,23,MediumSlow,15,2.2,75.0,Purple,"With their great intellect and flying skills, these Pokémon very successfully act as the Galar region’s airborne taxi service.",98,87,105,53,85,67,0,0,3,0,0,0,Pressure,Unnerve,Mirror Armor,Flying,Steel,,,,,,,Flying,,15,0,23,18,0
824,Blipbug,1,10,MediumFast,15,0.4,8.0,Blue,"Often found in gardens, this Pokémon has hairs on its body that it uses to assess its surroundings.",25,20,20,25,45,45,0,0,0,0,1,0,Swarm,Compound Eyes,Telepathy,Bug,,,,,,,,Bug,,1,4,0,0,1
825,Dottler,2,11,MediumFast,15,0.4,19.5,Yellow,"As it grows inside its shell, it uses its psychic abilities to monitor the outside world and prepare for evolution.",50,35,80,50,90,30,0,0,0,0,2,0,Swarm,Compound Eyes,Telepathy,Bug,Psychic,None,50.0,Psychic Seed,5.0,None,1.0,Bug,,7,0,19,18,1
826,Orbeetle,3,12,MediumFast,15,0.4,40.8,Red,It emits psychic energy to observe and study what’s around it—and what’s around it can include things over six miles away.,60,45,110,80,120,90,0,0,0,0,3,0,Swarm,Frisk,Telepathy,Bug,Psychic,None,50.0,Psychic Seed,5.0,None,1.0,Bug,,16,0,24,20,0
827,Nickit,1,29,Fast,15,0.6,8.9,Brown,"Cunning and cautious, this Pokémon survives by stealing food from others. It erases its tracks with swipes of its tail as it makes off with its plunder.",40,28,28,47,52,50,0,0,0,0,1,0,Run Away,Unburden,Stakeout,Dark,,,,,,,,Field,,11,4,16,9,1
828,Thievul,2,30,Fast,15,1.2,19.9,Brown,"With a lithe body and sharp claws, it goes around stealing food and eggs. Boltund is its natural enemy.",70,58,58,87,92,90,0,0,0,0,2,0,Run Away,Unburden,Stakeout,Dark,,,,,,,,Field,,14,0,24,14,0
829,Gossifleur,1,126,MediumFast,20,0.4,2.2,Green,It whirls around in the wind while singing a joyous song. This delightful display has charmed many into raising this Pokémon.,40,40,60,40,60,10,0,0,0,0,1,0,Cotton Down,Regenerator,Effect Spore,Grass,,,,,,,,Grass,,11,6,15,8,1
830,Eldegoss,2,127,MediumFast,20,0.5,2.5,Green,"The cotton on the head of this Pokémon can be spun into a glossy, gorgeous yarn—a Galar regional specialty.",60,50,90,80,120,60,0,0,0,0,2,0,Cotton Down,Regenerator,Effect Spore,Grass,,,,,,,,Grass,,14,0,18,9,0
831,Wooloo,1,34,MediumFast,15,0.6,6.0,White,"If its fleece grows too long, Wooloo won’t be able to move. Cloth made with the wool of this Pokémon is surprisingly strong.",42,40,55,40,45,48,0,0,1,0,0,0,Fluffy,Run Away,Bulletproof,Normal,,,,,,,,Field,,12,3,9,7,1
832,Dubwool,2,35,MediumFast,15,1.3,43.0,White,Its majestic horns are meant only to impress the opposite gender. They never see use in battle.,72,80,100,60,90,88,0,0,2,0,0,0,Fluffy,Steadfast,Bulletproof,Normal,,,,,,,,Field,,13,0,14,12,0
833,Chewtle,1,42,MediumFast,20,0.3,8.5,Green,"It starts off battles by attacking with its rock-hard horn, but as soon as the opponent flinches, this Pokémon bites down and never lets go.",50,64,50,38,38,44,0,1,0,0,0,0,Strong Jaw,Shell Armor,Swift Swim,Water,,,,,,,,Monster,Water1,9,3,14,7,1
834,Drednaw,2,43,MediumFast,20,1.0,115.5,Green,This Pokémon rapidly extends its retractable neck to sink its sharp fangs into distant enemies and take them down.,90,115,90,48,68,74,0,2,0,0,0,0,Strong Jaw,Shell Armor,Swift Swim,Water,Rock,,,,,,,Monster,Water1,15,0,28,26,0
835,Yamper,1,46,Fast,20,0.3,13.5,Yellow,"This gluttonous Pokémon only assists people with their work because it wants treats. As it runs, it crackles with electricity.",59,45,50,40,50,26,1,0,0,0,0,0,Ball Fetch,Ball Fetch,Rattled,Electric,,,,,,,,Field,,11,5,15,10,1
836,Boltund,2,47,Fast,20,1.0,34.0,Yellow,"It sends electricity through its legs to boost their strength. Running at top speed, it easily breaks 50 mph.",69,90,60,90,60,121,0,0,0,0,0,2,Strong Jaw,Strong Jaw,Competitive,Electric,,,,,,,,Field,,13,0,19,15,0
837,Rolycoly,1,161,MediumSlow,15,0.3,12.0,Black,"It can race around like a unicycle, even on rough, rocky terrain. Burning coal sustains it.",30,40,50,40,50,30,0,0,1,0,0,0,Steam Engine,Heatproof,Flash Fire,Rock,,,,,,,,Mineral,,10,3,15,10,1
838,Carkol,2,162,MediumSlow,15,1.1,78.0,Black,"By rapidly rolling its legs, it can travel at over 18 mph. The temperature of the flames it breathes exceeds 1,800 degrees Fahrenheit.",80,60,90,60,70,50,0,0,2,0,0,0,Steam Engine,Flame Body,Flash Fire,Rock,Fire,,,,,,,Mineral,,13,0,16,19,1
839,Coalossal,0,163,MediumSlow,15,2.8,310.5,Black,"While it’s engaged in battle, its mountain of coal will burn bright red, sending off sparks that scorch the surrounding area.",110,80,120,80,90,30,0,0,3,0,0,0,Steam Engine,Flame Body,Flash Fire,Rock,Fire,,,,,,,Mineral,,14,0,23,22,0
840,Applin,1,205,Erratic,20,0.2,0.5,Green,"As soon as it’s born, it burrows into an apple. Not only does the apple serve as its food source, but the flavor of the fruit determines its evolution.",40,40,80,40,40,20,0,0,1,0,0,0,Ripen,Gluttony,Bulletproof,Grass,Dragon,,,,,,,Grass,Dragon,2,4,1,0,2
841,Flapple,2,206,Erratic,20,0.3,1.0,Green,It flies on wings of apple skin and spits a powerful acid. It can also change its shape into that of an apple.,70,110,80,95,60,70,0,2,0,0,0,0,Ripen,Gluttony,Hustle,Grass,Dragon,,,,,,,Grass,Dragon,18,0,17,12,0
842,Appletun,2,207,Erratic,20,0.4,13.0,Green,"Its body is covered in sweet nectar, and the skin on its back is especially yummy. Children used to have it as a snack.",110,85,80,100,80,30,2,0,0,0,0,0,Ripen,Gluttony,Thick Fat,Grass,Dragon,,,,,,,Grass,Dragon,18,0,17,17,0
843,Silicobra,1,312,MediumFast,20,2.2,7.6,Green,"It spews sand from its nostrils. While the enemy is blinded, it burrows into the ground to hide.",52,57,75,35,50,46,0,0,1,0,0,0,Sand Spit,Shed Skin,Sand Veil,Ground,,,,,,,,Field,Dragon,12,5,13,6,1
844,Sandaconda,2,313,MediumFast,20,3.8,65.5,Green,Its unique style of coiling allows it to blast sand out of its sand sac more efficiently.,72,107,125,65,70,71,0,0,2,0,0,0,Sand Spit,Shed Skin,Sand Veil,Ground,,,,,,,,Field,Dragon,13,0,19,15,0
845,Cramorant,2,309,MediumFast,20,0.8,18.0,Blue,"This hungry Pokémon swallows Arrokuda whole. Occasionally, it makes a mistake and tries to swallow a Pokémon other than its preferred prey.",70,85,55,85,95,85,0,0,0,0,2,0,Gulp Missile,Gulp Missile,Gulp Missile,Flying,Water,,,,,,,Water1,Flying,13,5,18,17,0
1152,Cramorant 1,2,309,MediumFast,20,0.8,18.0,Blue,,70,85,55,85,95,85,0,0,0,0,2,0,Gulp Missile,Gulp Missile,Gulp Missile,Flying,Water,,,,,,,Water1,Flying,13,5,18,17,0
1153,Cramorant 2,2,309,MediumFast,20,0.8,18.0,Blue,,70,85,55,85,95,85,0,0,0,0,2,0,Gulp Missile,Gulp Missile,Gulp Missile,Flying,Water,,,,,,,Water1,Flying,13,5,18,17,0
846,Arrokuda,1,180,Slow,20,0.5,1.0,Brown,"After it’s eaten its fill, its movements become extremely sluggish. That’s when Cramorant swallows it up.",41,63,40,40,30,66,0,0,0,0,0,1,Swift Swim,Swift Swim,Propeller Tail,Water,,,,,,,,Water2,,10,4,14,14,1
847,Barraskewda,2,181,Slow,20,1.3,30.0,Brown,"It spins its tail fins to propel itself, surging forward at speeds of over 100 knots before ramming prey and spearing into them.",61,123,60,60,50,136,0,0,0,0,0,2,Swift Swim,Swift Swim,Propeller Tail,Water,,,,,,,,Water2,,11,0,17,16,0
848,Toxel,1,310,MediumSlow,25,0.4,11.0,Purple,"It manipulates the chemical makeup of its poison to produce electricity. The voltage is weak, but it can cause a tingling paralysis.",40,38,35,54,35,40,0,0,0,1,0,0,Rattled,Static,Klutz,Electric,Poison,,,,,,,Undiscovered,,6,3,6,4,2
849,Toxtricity,2,311,MediumSlow,25,1.6,40.0,Purple,This short-tempered and aggressive Pokémon chugs stagnant water to absorb any toxins it might contain.,75,98,70,114,70,75,0,0,0,2,0,0,Punk Rock,Plus,Technician,Electric,Poison,,,,,,,HumanLike,,26,0,24,17,0
1154,Toxtricity 1,2,311,MediumSlow,25,1.6,40.0,Purple,,75,98,70,114,70,75,0,0,0,2,0,0,Punk Rock,Minus,Technician,Electric,Poison,,,,,,,HumanLike,,26,0,23,18,0
850,Sizzlipede,1,159,MediumFast,20,0.7,1.0,Red,"It wraps prey up with its heated body, cooking them in its coils. Once they’re well-done, it will voraciously nibble them down to the last morsel.",50,65,45,50,50,45,0,1,0,0,0,0,Flash Fire,White Smoke,Flame Body,Fire,Bug,,,,,,,Bug,,13,4,10,10,1
851,Centiskorch,2,160,MediumFast,20,3.0,120.0,Red,"While its burning body is already dangerous on its own, this excessively hostile Pokémon also has large and very sharp fangs.",100,115,65,90,90,65,0,2,0,0,0,0,Flash Fire,White Smoke,Flame Body,Fire,Bug,,,,,,,Bug,,14,0,17,15,0
852,Clobbopus,1,351,MediumSlow,25,0.6,4.0,Brown,"Its tentacles tear off easily, but it isn’t alarmed when that happens—it knows they’ll grow back. It’s about as smart as a three-year-old.",50,68,60,50,50,32,0,1,0,0,0,0,Limber,Limber,Technician,Fighting,,,,,,,,Water1,HumanLike,11,6,15,14,1
853,Grapploct,2,352,MediumSlow,25,1.6,39.0,Blue,"Searching for an opponent to test its skills against, it emerges onto land. Once the battle is over, it returns to the sea.",80,118,90,70,80,42,0,2,0,0,0,0,Limber,Limber,Technician,Fighting,,,,,,,,Water1,HumanLike,15,0,23,16,0
854,Sinistea,1,335,MediumFast,20,0.1,0.2,Purple,The teacup in which this Pokémon makes its home is a famous piece of antique tableware. Many forgeries are in circulation.,40,45,45,74,54,50,0,0,0,1,0,0,Weak Armor,Weak Armor,Cursed Body,Ghost,,,,,,,,Mineral,Amorphous,12,0,12,14,1
1155,Sinistea 1,1,335,MediumFast,20,0.1,0.2,Purple,Evolves into Polteageist-1 @ 0 (UseItem) [1254],40,45,45,74,54,50,0,0,0,1,0,0,Weak Armor,Weak Armor,Cursed Body,Ghost,,,,,,,,Mineral,Amorphous,12,0,12,14,1
855,Polteageist,2,336,MediumFast,20,0.2,0.4,Purple,"Leaving leftover black tea unattended is asking for this Pokémon to come along and pour itself into it, turning the tea into a new Polteageist.",60,65,65,134,114,70,0,0,0,2,0,0,Weak Armor,Weak Armor,Cursed Body,Ghost,,,,,,,,Mineral,Amorphous,16,0,17,14,0
