id,date,type,workspace_id,total_cost_in_cents,total_paid_in_credits_in_cents
inv7974500424265,2017-09-30,renewal,wks3319578885022,2400,2400
inv9144713302714,2017-09-30,renewal,wks8165060387715,2400,1300
inv1952766407409,2017-09-30,renewal,wks1161153771717,19200,0
inv7603255542804,2017-09-30,renewal,wks5803418559901,2400,2400
inv7729964438841,2017-10-01,initial,wks3685153418441,0,0
inv9019869718775,2017-10-01,initial,wks5933018991510,0,0
inv4709551804337,2017-10-01,renewal,wks6206004022821,2400,1900
inv4396584882693,2017-10-01,renewal,wks9377331909072,4285,4285
inv187527670838,2017-10-01,renewal,wks6196164807931,4800,3200
inv65736292163,2017-10-01,renewal,wks2759602283706,6514,0
inv2010018096956,2017-10-01,renewal,wks9654998462572,17828,0
inv8209238372995,2017-10-01,renewal,wks8623424522904,4800,0
inv5053472886296,2017-10-01,final,wks5606040521847,31285,0
inv3373437486682,2017-10-02,renewal,wks2949711765675,2400,0
inv9129223149584,2017-10-03,renewal,wks4448841104696,2400,2400
inv9703325411672,2017-10-04,renewal,wks688862491885,2400,2400
inv6367239968548,2017-10-04,renewal,wks3753861933915,2400,700
inv4048673080363,2017-10-04,renewal,wks8460978433511,3171,0
inv7987027758027,2017-10-04,renewal,wks4299300119492,2400,0
inv2346355447361,2017-10-04,renewal,wks6070526021647,21600,0
inv8789403272088,2017-10-04,renewal,wks2035131763968,2400,0
inv9926780577903,2017-10-05,renewal,wks2670342987846,2400,1100
inv6130751565787,2017-10-05,renewal,wks2718927980727,2400,1700
inv4197983656246,2017-10-05,renewal,wks1973623517640,2400,0
inv6330039433688,2017-10-06,initial,wks2503063674141,0,0
inv1472513480620,2017-10-06,initial,wks8946620176856,0,0
inv9162569531141,2017-10-06,renewal,wks5118444503112,2400,1600
inv7609666731017,2017-10-06,renewal,wks1988476585870,15085,9400
inv6474855649202,2017-10-06,renewal,wks5530599113752,2400,0
inv2373097805663,2017-10-07,final,wks664602086609,2400,2300
inv7681812578852,2017-10-07,renewal,wks1762046627253,2400,2400
inv871019654637,2017-10-07,renewal,wks1513591925500,2400,700
inv2127956319745,2017-10-07,renewal,wks4022475127392,7200,0
inv7446906732666,2017-10-07,renewal,wks2733082150514,2400,0
inv9437229393208,2017-10-07,renewal,wks6626395347928,2400,0
inv4374343072570,2017-10-07,renewal,wks6664451520496,8400,0
inv5819660120914,2017-10-08,initial,wks6919658892286,0,0
inv3547851065792,2017-10-08,renewal,wks5253385619750,2400,2400
inv6170295571195,2017-10-10,renewal,wks5885832878987,2400,1000
inv3536591710437,2017-10-11,initial,wks8144940840117,0,0
inv4860189675416,2017-10-11,final,wks9070020544512,2400,0
inv9626512791827,2017-10-11,renewal,wks7700851368869,2400,0
inv3700689103916,2017-10-12,initial,wks4866136570830,0,0
inv9230170862589,2017-10-12,renewal,wks8504289308679,16800,0
inv4146992462751,2017-10-13,initial,wks6932222010847,0,0
inv5926317401005,2017-10-13,renewal,wks615354373481,2400,100
inv6976770629239,2017-10-13,renewal,wks3522723413447,2400,2400
inv8607685665161,2017-10-13,final,wks1852035030455,2400,0
inv3291502042625,2017-10-14,initial,wks6209825415244,0,0
inv1675026506863,2017-10-14,initial,wks8955762584853,0,0
inv7143794148135,2017-10-14,renewal,wks3127535399355,2400,1500
inv6057966450938,2017-10-14,renewal,wks7288926300134,2400,2400
inv621128423425,2017-10-14,renewal,wks3579832367027,2400,2300
inv6161895973568,2017-10-14,renewal,wks6177611730942,9514,414
inv5394568313210,2017-10-14,renewal,wks959245693636,14571,0
inv9305153339951,2017-10-14,renewal,wks9537145926953,2400,0
inv292553032440,2017-10-14,renewal,wks1940920588704,14914,0
inv513118663062,2017-10-15,initial,wks638568246235,0,0
inv1890305987631,2017-10-15,renewal,wks4891373558369,2400,2400
inv1976179609716,2017-10-15,renewal,wks6777713960487,3685,300
inv1478066083733,2017-10-15,renewal,wks6851468522272,2400,2400
inv6142230734390,2017-10-15,renewal,wks5530146587774,2400,2000
inv6496513257120,2017-10-15,renewal,wks1175118657062,2400,2400
inv9155231742968,2017-10-15,renewal,wks5056918404143,7200,0
inv3869648700255,2017-10-15,renewal,wks6943760822268,2400,1400
inv6256023404482,2017-10-15,final,wks7437272324756,7457,0
inv2643852038911,2017-10-16,final,wks8744517985515,2400,2400
inv5007014313479,2017-10-16,renewal,wks7470092505034,2400,0
inv65227976838,2017-10-18,initial,wks6806280354817,0,0
inv7658765960596,2017-10-18,initial,wks6823236389890,0,0
inv1701205145189,2017-10-18,renewal,wks2862351320106,11228,0
inv4776701664355,2017-10-19,renewal,wks4723571155191,2400,1100
inv5967058311457,2017-10-19,final,wks8824058553037,3000,0
inv2726605518212,2017-10-19,renewal,wks6210578030795,2400,0
inv4978441324381,2017-10-19,renewal,wks4578903836200,12000,0
inv1451742744197,2017-10-19,renewal,wks801244421403,12000,500
inv6584660504472,2017-10-20,renewal,wks996860142447,2400,0
inv7791830136663,2017-10-20,renewal,wks7017454166066,15085,2942
inv903218048636,2017-10-20,renewal,wks5176458298639,2400,0
inv6890857125388,2017-10-20,renewal,wks8780283383554,17485,0
inv9148552155984,2017-10-21,renewal,wks607910613164,2400,2400
inv8959672774815,2017-10-21,renewal,wks5302026570104,2400,2200
inv7362615336690,2017-10-21,renewal,wks735144797290,2400,2400
inv3301016045547,2017-10-21,renewal,wks107271474676,2400,2400
inv750831744449,2017-10-21,renewal,wks7232814290454,2485,1100
inv8346273146028,2017-10-21,renewal,wks1065915252593,9600,0
inv4516009547042,2017-10-21,renewal,wks4539800462904,3171,2900
inv2501098569868,2017-10-21,renewal,wks4144827035994,7885,0
inv1963744256223,2017-10-21,final,wks6193567078806,17657,0
inv7514817955459,2017-10-22,initial,wks333773581736,0,0
inv51586147301,2017-10-22,initial,wks476832628943,0,0
inv369523095015,2017-10-22,initial,wks1183175295141,0,0
inv462904628910,2017-10-22,initial,wks9640384601725,0,0
inv6920998327891,2017-10-22,renewal,wks6728452804607,2400,2300
inv1044900483919,2017-10-22,renewal,wks5192828553390,4800,3000
inv4716563612356,2017-10-22,renewal,wks3290386733021,2400,0
inv8019584550063,2017-10-22,final,wks8809261348991,8657,0
inv9836528993188,2017-10-22,renewal,wks4156105314380,2400,2400
inv836276660230,2017-10-23,renewal,wks9412051571095,2400,2400
inv5938311162044,2017-10-24,renewal,wks9955143511863,2400,2400
inv8163790892456,2017-10-24,renewal,wks6772046058566,2400,1900
inv5700719515884,2017-10-25,renewal,wks4232724639029,8057,0
inv4051600016175,2017-10-26,initial,wks898845835383,0,0
inv8082674825095,2017-10-26,initial,wks1607936884583,0,0
inv236847073238,2017-10-26,renewal,wks6924089499709,2400,1000
inv5907488431426,2017-10-26,renewal,wks401816862489,10028,0
inv7898227442098,2017-10-26,renewal,wks9401173858141,29742,0
inv9087673398084,2017-10-27,renewal,wks4435585980502,2400,0
inv9593848274925,2017-10-27,renewal,wks1914907994591,2400,0
inv4777850788789,2017-10-27,renewal,wks4323265905447,2400,2400
inv9069626224399,2017-10-27,renewal,wks5458118618077,11571,1700
inv2878768871756,2017-10-27,renewal,wks6917009352217,20657,0
inv5556312145896,2017-10-27,renewal,wks1848816090558,9342,0
inv1776285196644,2017-10-28,renewal,wks4727434969866,2400,2400
inv3727463103827,2017-10-28,renewal,wks6620894721653,2400,1200
inv8329258227532,2017-10-28,renewal,wks7097126031184,2400,2400
inv7214855149545,2017-10-28,renewal,wks3319578885022,2400,2400
inv4560392004128,2017-10-28,final,wks8165060387715,2400,800
inv3021388105713,2017-10-28,renewal,wks1161153771717,19285,0
inv8323727017340,2017-10-28,renewal,wks5803418559901,2400,1600
inv1543990051848,2017-10-29,initial,wks5390868150674,0,0
inv2570257014900,2017-10-29,renewal,wks3685153418441,11914,9600
inv3458540457718,2017-10-29,renewal,wks5933018991510,2400,1500
inv9129807992660,2017-10-29,renewal,wks6206004022821,2400,0
inv4275524184623,2017-10-29,renewal,wks9377331909072,8571,5414
inv3534372368965,2017-10-29,renewal,wks6196164807931,11228,0
inv5758107106849,2017-10-29,final,wks2759602283706,8914,0
inv3605310346727,2017-10-29,renewal,wks9654998462572,19199,500
inv107262105309,2017-10-29,renewal,wks8623424522904,4800,0
inv6434243636885,2017-10-30,renewal,wks2949711765675,6600,0
inv3001463958306,2017-10-31,initial,wks3364842678893,0,0
inv3172343761340,2017-10-31,renewal,wks4448841104696,4714,4714
inv4118878908863,2017-11-01,initial,wks7863098985584,0,0
inv9247820169053,2017-11-01,renewal,wks688862491885,2400,1700
inv132466074745,2017-11-01,renewal,wks3753861933915,2400,0
inv5772468836519,2017-11-01,renewal,wks8460978433511,5142,0
inv6141065977771,2017-11-01,renewal,wks4299300119492,2400,0
inv6495704662302,2017-11-01,renewal,wks6070526021647,21600,0
inv8873610265371,2017-11-01,renewal,wks2035131763968,6857,0
inv3194179906242,2017-11-02,final,wks2670342987846,2400,0
inv4804345499672,2017-11-02,final,wks2718927980727,2400,0
inv8245438490060,2017-11-02,final,wks1973623517640,2400,1300
inv3263144783705,2017-11-03,initial,wks9460007260395,0,0
inv2189891424697,2017-11-03,initial,wks2381155806720,0,0
inv1301193207643,2017-11-03,renewal,wks2503063674141,2400,1900
inv1481500290384,2017-11-03,renewal,wks8946620176856,2400,2400
inv132215996910,2017-11-03,final,wks5118444503112,2400,0
inv9695816833037,2017-11-03,renewal,wks1988476585870,19457,0
inv9748274430848,2017-11-03,renewal,wks5530599113752,2400,0
inv4103572291887,2017-11-04,initial,wks8703880219251,0,0
inv982419351083,2017-11-04,initial,wks5181995780112,0,0
inv8314606781648,2017-11-04,renewal,wks1762046627253,2400,1000
inv2805030641631,2017-11-04,renewal,wks1513591925500,6685,0
inv7144130818775,2017-11-04,final,wks4022475127392,10714,200
inv2845758394150,2017-11-04,renewal,wks2733082150514,2400,0
inv2737226122824,2017-11-04,renewal,wks6626395347928,2400,1600
inv6633249384663,2017-11-04,renewal,wks6664451520496,13114,0
inv1685329730149,2017-11-05,renewal,wks6919658892286,2400,2400
inv2720271275449,2017-11-05,renewal,wks5253385619750,2400,2400
inv4337890923729,2017-11-07,renewal,wks5885832878987,2400,0
inv6128857076512,2017-11-08,renewal,wks8144940840117,2400,2400
inv1437617273522,2017-11-08,renewal,wks7700851368869,2400,0
inv2882594032968,2017-11-09,renewal,wks4866136570830,4800,4800
inv4904338008133,2017-11-09,renewal,wks8504289308679,16800,0
inv4670749161576,2017-11-10,renewal,wks6932222010847,2400,2300
inv3631883604573,2017-11-10,renewal,wks615354373481,2400,0
inv1719740314833,2017-11-10,renewal,wks3522723413447,2400,2400
inv5692061752497,2017-11-11,initial,wks8725542694991,0,0
inv3040394654727,2017-11-11,initial,wks8202013771022,0,0
inv5159547254550,2017-11-11,initial,wks8451766787748,0,0
inv1369428871857,2017-11-11,initial,wks6987380803644,0,0
inv4333014858148,2017-11-11,renewal,wks6209825415244,2400,2400
inv6769259948860,2017-11-11,renewal,wks8955762584853,2400,300
inv7140968571501,2017-11-11,renewal,wks3127535399355,2400,0
inv1994898274796,2017-11-11,renewal,wks7288926300134,2400,2400
inv4712883809235,2017-11-11,renewal,wks3579832367027,2400,0
inv5300594637710,2017-11-11,final,wks6177611730942,12000,0
inv5534247009452,2017-11-11,renewal,wks959245693636,20485,0
inv3697722010643,2017-11-11,renewal,wks9537145926953,2400,0
inv7743677845818,2017-11-11,renewal,wks1940920588704,16800,0
inv5191700032147,2017-11-12,initial,wks3476098166795,0,0
inv9460036646107,2017-11-12,initial,wks1097772353765,0,0
inv6195718284013,2017-11-12,initial,wks4840519315047,0,0
inv8491817600736,2017-11-12,renewal,wks638568246235,22285,3700
inv4765417459621,2017-11-12,renewal,wks4891373558369,2400,2400
inv6672270933613,2017-11-12,renewal,wks6777713960487,6600,0
inv8575250864066,2017-11-12,renewal,wks6851468522272,2400,700
inv1947756836479,2017-11-12,renewal,wks5530146587774,2400,0
inv6484554077433,2017-11-12,renewal,wks1175118657062,2400,2400
inv9645571236644,2017-11-12,renewal,wks5056918404143,7542,0
inv1121935870153,2017-11-12,renewal,wks6943760822268,2400,0
inv2791104173631,2017-11-13,initial,wks3410367710600,0,0
inv1410446428963,2017-11-13,renewal,wks7470092505034,2400,0
inv3170004052105,2017-11-15,renewal,wks6806280354817,2400,2400
inv407950295412,2017-11-15,renewal,wks6823236389890,2400,2400
inv734061179464,2017-11-15,renewal,wks2862351320106,15685,0
inv7010239549250,2017-11-16,final,wks4723571155191,2400,0
inv9074952053857,2017-11-16,renewal,wks6210578030795,2400,0
inv3593927613338,2017-11-16,final,wks4578903836200,14914,0
inv4453026670290,2017-11-16,renewal,wks801244421403,21771,0
inv387958384467,2017-11-17,initial,wks1187952914151,0,0
inv251183122999,2017-11-17,initial,wks8407461234214,0,0
inv3745684149820,2017-11-17,renewal,wks996860142447,3771,0
inv4912946455511,2017-11-17,renewal,wks7017454166066,21428,1100
inv884636136731,2017-11-17,renewal,wks5176458298639,2400,0
inv939709361721,2017-11-17,renewal,wks8780283383554,18771,1100
inv8716430730434,2017-11-18,initial,wks6958071236079,0,0
inv5325992436755,2017-11-18,initial,wks9529159669492,0,0
inv1405532885056,2017-11-18,renewal,wks607910613164,2400,2400
inv2641926073365,2017-11-18,renewal,wks5302026570104,6171,1800
inv137177136735,2017-11-18,renewal,wks735144797290,2400,2400
inv2745448221492,2017-11-18,renewal,wks107271474676,2400,2400
inv9404530422132,2017-11-18,renewal,wks7232814290454,8142,0
inv2165854932059,2017-11-18,renewal,wks1065915252593,9600,0
inv1459536214857,2017-11-18,renewal,wks4539800462904,7028,0
inv1028447090470,2017-11-18,renewal,wks4144827035994,12857,0
inv7489291081816,2017-11-19,initial,wks4351804818378,0,0
inv7386959519061,2017-11-19,renewal,wks333773581736,2400,2400
inv8650303624378,2017-11-19,renewal,wks476832628943,2400,2400
inv650797952416,2017-11-19,renewal,wks1183175295141,2400,2400
inv9842592806016,2017-11-19,renewal,wks9640384601725,2400,1400
inv7036356840020,2017-11-19,final,wks6728452804607,2400,0
inv7454427401376,2017-11-19,renewal,wks5192828553390,4800,0
inv11240396725,2017-11-19,renewal,wks3290386733021,2400,0
inv4557881621539,2017-11-19,renewal,wks4156105314380,2400,2100
inv1401643286441,2017-11-20,renewal,wks9412051571095,2400,2400
inv2855575270973,2017-11-21,renewal,wks9955143511863,2400,1600
inv1650013411620,2017-11-21,renewal,wks6772046058566,2400,0
inv4630452354886,2017-11-22,final,wks4232724639029,11657,0
inv715457350337,2017-11-23,initial,wks237819748098,0,0
inv965792900551,2017-11-23,renewal,wks898845835383,2400,2400
inv9591635514650,2017-11-23,renewal,wks1607936884583,2400,2400
inv1997705850401,2017-11-23,final,wks6924089499709,2400,0
inv9135359403051,2017-11-23,renewal,wks401816862489,12000,0
inv1212188571900,2017-11-23,renewal,wks9401173858141,38742,0
inv9525870064332,2017-11-24,renewal,wks4435585980502,2400,0
inv8141440874066,2017-11-24,renewal,wks1914907994591,3600,0
inv2351387060507,2017-11-24,renewal,wks4323265905447,2400,2400
inv2957854715161,2017-11-24,renewal,wks5458118618077,12000,0
inv6229740829646,2017-11-24,renewal,wks6917009352217,24257,0
inv936066492630,2017-11-24,renewal,wks1848816090558,17485,0
inv7404447003123,2017-11-25,initial,wks3694163700256,0,0
inv4502376124392,2017-11-25,initial,wks686062651570,0,0
inv9647061346362,2017-11-25,renewal,wks4727434969866,2400,2400
inv9773546178975,2017-11-25,renewal,wks6620894721653,2400,0
inv9848841674383,2017-11-25,renewal,wks7097126031184,2400,2400
inv5879957032835,2017-11-25,renewal,wks3319578885022,2400,2400
inv4791919431437,2017-11-25,renewal,wks1161153771717,21771,0
inv5075337439742,2017-11-25,renewal,wks5803418559901,2400,0
inv8498572098434,2017-11-26,initial,wks4535282140719,0,0
inv7517360309589,2017-11-26,initial,wks2866151016711,0,0
inv7041321969660,2017-11-26,initial,wks1858832485728,0,0
inv4444302073038,2017-11-26,initial,wks1795331327885,0,0
inv4463179820161,2017-11-26,renewal,wks5390868150674,2400,2400
inv8854044535197,2017-11-26,renewal,wks3685153418441,12771,0
inv6928510861403,2017-11-26,renewal,wks5933018991510,4800,0
inv3710930441507,2017-11-26,renewal,wks6206004022821,2400,0
inv6009529130823,2017-11-26,renewal,wks9377331909072,14914,0
inv7631776984023,2017-11-26,renewal,wks6196164807931,15857,0
inv9177050597832,2017-11-26,renewal,wks9654998462572,24085,0
inv234973379197,2017-11-26,renewal,wks8623424522904,6085,0
inv7652252804070,2017-11-27,initial,wks1628995568354,0,0
inv5611388730606,2017-11-27,renewal,wks2949711765675,5228,0
inv3071792765920,2017-11-28,renewal,wks3364842678893,2400,2400
inv6364413407129,2017-11-28,renewal,wks4448841104696,5571,5571
inv3041523295940,2017-11-29,initial,wks1234668746776,0,0
inv6351065020100,2017-11-29,initial,wks5204123517539,0,0
inv7910736406564,2017-11-29,final,wks7863098985584,2400,2400
inv9615314022751,2017-11-29,final,wks688862491885,2400,0
inv3701241252673,2017-11-29,renewal,wks3753861933915,2400,0
inv6171348981162,2017-11-29,renewal,wks8460978433511,4371,0
inv182628248796,2017-11-29,renewal,wks4299300119492,2400,0
inv8593061034210,2017-11-29,renewal,wks6070526021647,21600,0
inv2298307006010,2017-11-29,renewal,wks2035131763968,10200,100
inv1279071613101,2017-11-30,initial,wks8785886104338,0,0
inv3329506346531,2017-12-01,renewal,wks9460007260395,4885,3700
inv838806234463,2017-12-01,renewal,wks2381155806720,2400,400
inv8735331499557,2017-12-01,renewal,wks2503063674141,2400,0
inv9773949140835,2017-12-01,renewal,wks8946620176856,2400,2400
inv2321834651963,2017-12-01,renewal,wks1988476585870,24342,0
inv6158897545115,2017-12-01,renewal,wks5530599113752,2400,0
inv9598508561580,2017-12-02,initial,wks8264450065988,0,0
inv1451321731482,2017-12-02,renewal,wks8703880219251,2400,1600
inv2224039813606,2017-12-02,renewal,wks5181995780112,2400,900
inv5969780393195,2017-12-02,renewal,wks1762046627253,2400,0
inv4856458510791,2017-12-02,renewal,wks1513591925500,17828,0
inv2254701832327,2017-12-02,renewal,wks2733082150514,2400,0
inv2803158748008,2017-12-02,renewal,wks6626395347928,2400,0
inv2255939269635,2017-12-02,renewal,wks6664451520496,14828,0
inv7995664511115,2017-12-03,renewal,wks6919658892286,2400,2400
inv1476110436932,2017-12-03,renewal,wks5253385619750,4714,4714
inv2432867265203,2017-12-05,renewal,wks5885832878987,2400,0
inv9118088618065,2017-12-06,initial,wks53907071489,0,0
inv6959991850268,2017-12-06,renewal,wks8144940840117,2400,2400
inv5542538398243,2017-12-06,renewal,wks7700851368869,2400,0
inv7471415157243,2017-12-07,renewal,wks4866136570830,5828,2700
inv7131265176948,2017-12-07,renewal,wks8504289308679,18000,0
inv5102753064832,2017-12-08,initial,wks71725282001,0,0
inv6567376406498,2017-12-08,final,wks6932222010847,2400,0
inv3068800648592,2017-12-08,final,wks615354373481,2400,1600
inv8108879109059,2017-12-08,renewal,wks3522723413447,2400,2000
inv3643615538205,2017-12-09,initial,wks3676333951104,0,0
inv5703200122886,2017-12-09,renewal,wks8725542694991,2400,2400
inv4951697058240,2017-12-09,final,wks8202013771022,2400,200
